"loggingTime.txt.","accelerometerTimestamp_sinceReboot.s.","accelerometerAccelerationX.G.","accelerometerAccelerationY.G.","accelerometerAccelerationZ.G.","motionTimestamp_sinceReboot.s.","motionYaw.rad.","motionRoll.rad.","motionPitch.rad.","motionRotationRateX.rad.s.","motionRotationRateY.rad.s.","motionRotationRateZ.rad.s.","motionUserAccelerationX.G.","motionUserAccelerationY.G.","motionUserAccelerationZ.G.","motionAttitudeReferenceFrame.txt.","motionQuaternionX.R.","motionQuaternionY.R.","motionQuaternionZ.R.","motionQuaternionW.R.","motionGravityX.G.","motionGravityY.G.","motionGravityZ.G.","motionMagneticFieldX.µT.","motionMagneticFieldY.µT.","motionMagneticFieldZ.µT.","motionHeading...","motionMagneticFieldCalibrationAccuracy.Z.","label"
NA,212973.170362542,0.429443359375,0.46600341796875,-0.771347045898438,212973.112992542,-0.169527893524683,0.50624590569574,-0.486251399647113,-0.00847611203789711,0.0236457381397486,0.00516474619507789,-0.00982433557510376,-0.0124963819980621,-0.00019145011901855,"XArbitraryZVertical",-0.211651321468166,0.261922851371376,-0.139625249314769,0.931184805403774,0.428693413734436,0.467315077781677,-0.773200273513794,0,0,0,-1,-1,"tashahhud"
